anon_learner_id,course_title,domain,category,level,course_length_hours,certification_type,completion_rate_percent,score_obtained_percent,duration_spent_hours,lms_source,course_start,course_end
464df162a230,Statistics for Research,Security,Certification,Beginner,5.41,Professional Certificate,68.74,88.38,4.16,Brightspace,2023-08-07,2023-08-07
10d0e3f0f0cd,Introduction to Data Science,Security,Seminar,Advanced,9.54,None,42.61,51.77,3.31,Blackboard,2023-11-12,2023-11-12
f90a9b845daf,Machine Learning Fundamentals,Design,Core,Intermediate,17.75,Professional Certificate,61.32,35.02,8.39,Brightspace,2025-02-22,2025-02-22
c18bdf18c40d,Advanced Python Programming,Design,Core,Intermediate,15.27,None,79.07,93.87,8.58,Chamilo,2023-05-26,2023-05-26
118480faced9,Statistics for Research,Business,Workshop,Beginner,7.11,Certificate of Completion,41.77,69.41,3.17,Blackboard,2023-01-21,2023-01-21
4f3dea889405,Database Design,Business,Core,Intermediate,8.92,None,50.89,73.23,3.29,Brightspace,2024-07-02,2024-07-02
7234cba422ef,Database Design,Computer Science,Seminar,Beginner,1.99,Certificate of Completion,34.01,71.88,0.49,Sakai,2024-10-27,2024-10-27
445f6b23a8d3,User Experience Design,Cloud,Core,Intermediate,9.59,None,90.01,67.26,11.19,Brightspace,2023-03-31,2023-03-31
fb2bf9f99038,Instructional Design Principles,Statistics,Seminar,Intermediate,6.55,Badge,83.86,92.05,5.21,Chamilo,2023-07-30,2023-07-30
692f62dc036b,Instructional Design Principles,Education,Core,Advanced,2.13,Diploma,20.72,100.0,0.42,Moodle,2023-06-15,2023-06-15
4dfd45176670,Web Development Bootcamp,Statistics,Certification,Intermediate,10.62,Diploma,76.97,83.74,8.17,Moodle,2024-11-30,2024-11-30
9f74b4ab946e,Educational Psychology,Data Science,Seminar,Intermediate,10.58,Badge,64.3,43.02,5.83,Sakai,2023-05-14,2023-05-14
7309bd85ec79,Pedagogy in Digital Learning,Statistics,Core,Beginner,11.28,Badge,71.34,66.88,8.48,Brightspace,2023-01-16,2023-01-16
528c60138aba,Cybersecurity Basics,Statistics,Workshop,Beginner,4.14,Certificate of Completion,86.75,99.23,2.68,Moodle,2024-03-06,2024-03-06
245644f8e0dd,Statistics for Research,Business,Seminar,Beginner,6.03,Professional Certificate,86.28,50.91,6.76,Open edX,2023-08-09,2023-08-09
448bfb5cdd1e,Instructional Design Principles,Education,Core,Beginner,17.87,None,21.02,52.84,3.46,Brightspace,2023-01-13,2023-01-13
dbf486a65b9c,Statistics for Research,Data Science,Certification,Intermediate,5.65,Certificate of Completion,14.25,100.0,0.68,Totara,2024-01-09,2024-01-09
250ad623e3a7,Database Design,Cloud,Core,Beginner,15.08,None,70.07,59.78,10.18,Brightspace,2024-01-14,2024-01-14
752fd460fcbf,Statistics for Research,Cloud,Core,Intermediate,6.73,Certificate of Completion,40.49,30.27,2.87,Blackboard,2023-01-05,2023-01-05
f9c777a17a8e,Project Management Essentials,Business,Certification,Expert,4.86,Badge,46.73,77.1,2.03,Moodle,2024-06-28,2024-06-28
b832d9bf592e,Cloud Computing Fundamentals,Cloud,Core,Beginner,30.0,Certificate of Completion,64.53,100.0,22.65,Open edX,2024-04-22,2024-04-23
9bcebdc72c6a,Web Development Bootcamp,Cloud,Certification,Intermediate,2.31,Badge,76.94,99.71,1.44,Brightspace,2023-12-13,2023-12-13
f559a740f698,Introduction to Data Science,Education,Elective,Beginner,5.32,Certificate of Completion,10.11,83.02,0.41,Chamilo,2024-02-08,2024-02-08
284dc904e59f,User Experience Design,Business,Seminar,Advanced,20.26,None,51.27,75.19,13.46,Sakai,2023-10-01,2023-10-01
c7090258a4b8,Instructional Design Principles,Statistics,Core,Beginner,2.88,None,77.05,85.26,2.56,Brightspace,2023-11-18,2023-11-18
2f0afb56f3b3,Database Design,Security,Core,Beginner,15.22,Certificate of Completion,51.9,84.76,5.91,Blackboard,2023-01-14,2023-01-14
410d34b34c2f,Advanced Python Programming,Statistics,Core,Intermediate,6.6,None,15.73,68.68,0.9,Totara,2023-07-24,2023-07-24
32673907fe47,Web Development Bootcamp,Business,Core,Expert,5.36,Diploma,52.59,77.73,2.05,Chamilo,2025-09-03,2025-09-03
6a94097e6fd2,Machine Learning Fundamentals,Education,Core,Beginner,4.3,None,63.74,39.21,2.99,Moodle,2023-05-28,2023-05-28
e20483dc4e8b,Advanced Python Programming,Design,Elective,Expert,3.88,None,60.19,57.54,2.42,Canvas,2023-06-02,2023-06-02
e818fcb7c7fb,User Experience Design,Computer Science,Certification,Advanced,8.8,Badge,9.91,,1.12,Brightspace,2023-08-29,2023-08-29
e401a1550445,Introduction to Data Science,Computer Science,Certification,Intermediate,19.22,Certificate of Completion,62.49,64.92,14.59,Moodle,2024-04-27,2024-04-27
1d5292199fa4,Statistics for Research,Data Science,Workshop,Beginner,1.66,Certificate of Completion,89.83,99.8,1.45,Blackboard,2023-01-06,2023-01-06
9e2bf1260c40,Instructional Design Principles,Business,Elective,Intermediate,1.99,Professional Certificate,59.4,74.88,1.49,Brightspace,2023-02-09,2023-02-09
4ceabc2e3e5e,Cybersecurity Basics,Security,Certification,Beginner,4.59,Professional Certificate,65.41,43.73,3.63,Blackboard,2029-03-10,2029-03-10
c87c74c4422d,Machine Learning Fundamentals,Business,Seminar,Intermediate,3.81,None,39.25,80.98,1.19,Totara,2023-01-25,2023-01-25
a671a94a98e0,Database Design,Computer Science,Core,Expert,9.07,None,40.26,64.15,3.0,Open edX,2029-07-29,2029-07-29
e3677c08f181,Machine Learning Fundamentals,Statistics,Elective,Beginner,4.15,Certificate of Completion,56.68,78.38,2.99,Blackboard,2023-06-05,2023-06-05
cd47e3edf728,User Experience Design,Business,Seminar,Advanced,2.22,Certificate of Completion,78.36,89.62,2.08,Moodle,2026-08-29,2026-08-29
c32b6ec60a0b,Statistics for Research,Statistics,Certification,Beginner,5.53,Badge,84.32,67.08,3.99,Moodle,2025-06-09,2025-06-09
bf9827402236,Instructional Design Principles,Security,Elective,Advanced,5.25,Certificate of Completion,36.49,71.94,1.38,Chamilo,2024-01-13,2024-01-13
773523e1a930,Database Design,Education,Elective,Intermediate,7.4,Badge,34.08,100.0,2.45,Brightspace,2023-07-02,2023-07-02
912f53221b73,User Experience Design,Design,Certification,Advanced,8.61,Badge,64.42,60.26,6.83,Moodle,2025-06-10,2025-06-10
6a09549dec15,Statistics for Research,Design,Core,Beginner,4.93,Certificate of Completion,61.44,69.44,2.4,Moodle,2025-02-11,2025-02-11
7615c84af34d,Project Management Essentials,Business,Workshop,Intermediate,11.69,None,47.99,44.54,7.16,Moodle,2023-03-03,2023-03-03
8fec9fabae6c,Pedagogy in Digital Learning,Security,Workshop,Intermediate,7.2,Certificate of Completion,62.59,87.38,5.09,Moodle,2025-06-15,2025-06-15
c7c929155bcb,Statistics for Research,Security,Workshop,Intermediate,11.98,None,71.23,82.25,8.89,Canvas,2026-11-15,2026-11-15
5e4f456bef90,User Experience Design,Computer Science,Workshop,Intermediate,5.02,None,66.04,72.47,3.43,Open edX,2025-10-07,2025-10-07
4723758c0f57,Machine Learning Fundamentals,Data Science,Certification,Beginner,5.43,Certificate of Completion,57.14,87.0,2.5,Chamilo,2024-08-26,2024-08-26
0210931a5051,Cloud Computing Fundamentals,Statistics,Core,Advanced,7.78,None,37.59,78.07,2.29,Canvas,2024-07-23,2024-07-23
cacc119d93a4,Project Management Essentials,Business,Seminar,Beginner,4.91,Certificate of Completion,70.34,64.9,4.03,Moodle,2023-01-25,2023-01-25
a18ac291a29b,Machine Learning Fundamentals,Education,Core,Advanced,7.46,Certificate of Completion,46.41,69.58,3.89,Blackboard,2024-11-09,2024-11-09
9918d125cc72,Educational Psychology,Business,Elective,Beginner,10.74,Certificate of Completion,43.75,81.17,5.05,Totara,2026-03-01,2026-03-01
7840017daf9f,Educational Psychology,Design,Core,Beginner,14.07,None,38.75,100.0,6.22,Canvas,2023-08-15,2023-08-15
784d5380fbd4,Introduction to Data Science,Education,Core,Intermediate,9.94,Certificate of Completion,9.11,,0.73,Chamilo,2023-03-15,2023-03-15
0d71d8d9212e,Project Management Essentials,Computer Science,Seminar,Advanced,11.44,Professional Certificate,69.64,65.96,5.98,Sakai,2024-09-13,2024-09-13
54c579b68908,Database Design,Statistics,Elective,Intermediate,8.01,Professional Certificate,58.45,74.27,4.47,Open edX,2024-02-15,2024-02-15
92921481beb8,Machine Learning Fundamentals,Computer Science,Workshop,Beginner,6.54,Badge,74.76,83.92,4.05,Moodle,2023-07-19,2023-07-19
cf5f17095ea9,Pedagogy in Digital Learning,Statistics,Core,Intermediate,4.1,None,48.57,55.9,2.3,Canvas,2023-10-08,2023-10-08
cb70d0c40b3a,Educational Psychology,Computer Science,Certification,Beginner,6.31,None,54.16,59.63,3.44,Chamilo,2023-10-05,2023-10-05
4c4d02b52b70,Introduction to Data Science,Cloud,Core,Intermediate,1.39,Certificate of Completion,4.6,,0.06,Sakai,2023-09-02,2023-09-02
84d1026bf046,Instructional Design Principles,Education,Elective,Expert,5.14,Certificate of Completion,24.63,88.84,1.57,Canvas,2023-03-04,2023-03-04
6bf9c14f54ef,Advanced Python Programming,Computer Science,Core,Expert,10.84,Certificate of Completion,53.62,93.75,7.18,Moodle,2023-10-27,2023-10-27
31c6949b6425,Advanced Python Programming,Business,Certification,Beginner,8.37,Professional Certificate,83.72,80.3,4.98,Sakai,2023-01-15,2023-01-15
0630e6a43511,Instructional Design Principles,Design,Elective,Intermediate,6.4,Certificate of Completion,27.46,95.12,2.07,Sakai,2023-02-17,2023-02-17
96f969d17a47,Cloud Computing Fundamentals,Business,Workshop,Intermediate,7.39,Certificate of Completion,61.91,94.62,4.52,Moodle,2023-02-17,2023-02-17
19583b646447,Pedagogy in Digital Learning,Design,Elective,Beginner,3.87,Certificate of Completion,56.54,40.62,1.68,Canvas,2024-06-08,2024-06-08
1a8ed5337363,Introduction to Data Science,Design,Certification,Advanced,10.24,None,55.32,58.41,4.95,Brightspace,2025-07-06,2025-07-06
93f87e0b2883,Project Management Essentials,Security,Core,Beginner,11.1,Professional Certificate,38.27,60.58,4.58,Canvas,2023-04-15,2023-04-15
8e4ea948c1fb,Database Design,Data Science,Core,Advanced,1.74,None,15.72,92.41,0.24,Blackboard,2024-12-16,2024-12-16
45c4361e5f5f,Advanced Python Programming,Design,Certification,Advanced,7.8,Certificate of Completion,83.86,73.14,6.91,Moodle,2024-05-20,2024-05-20
3a555865255f,Statistics for Research,Computer Science,Core,Beginner,7.85,Certificate of Completion,89.52,84.74,5.16,Sakai,2023-06-19,2023-06-19
485350f49881,User Experience Design,Design,Workshop,Intermediate,5.68,Professional Certificate,95.36,54.85,6.96,Totara,2025-08-23,2025-08-23
de46ebdd0eb4,Instructional Design Principles,Computer Science,Core,Beginner,6.02,Certificate of Completion,65.32,70.74,3.78,Moodle,2023-10-19,2023-10-19
c43d23c05b8f,Web Development Bootcamp,Security,Core,Advanced,5.42,Certificate of Completion,18.29,77.49,1.07,Canvas,2023-09-08,2023-09-08
1602cab56b7d,Instructional Design Principles,Security,Elective,Beginner,5.41,Badge,14.65,72.61,0.8,Moodle,2023-09-03,2023-09-03
45e64be0777b,Machine Learning Fundamentals,Statistics,Core,Advanced,3.27,None,31.94,44.46,0.99,Chamilo,2023-07-15,2023-07-15
ed19916e95f3,Instructional Design Principles,Computer Science,Elective,Advanced,5.12,Certificate of Completion,41.67,84.35,2.44,Blackboard,2023-02-01,2023-02-01
be80b44ccb74,Cybersecurity Basics,Security,Core,Intermediate,1.85,None,15.14,56.11,0.22,Open edX,2023-01-14,2023-01-14
73edb34b13b1,Introduction to Data Science,Security,Workshop,Advanced,5.0,Professional Certificate,76.08,68.35,3.06,Sakai,2023-01-19,2023-01-19
19decdb09e82,Database Design,Statistics,Core,Beginner,13.89,None,76.07,100.0,13.43,Moodle,2024-04-10,2024-04-10
f690a62e5dc0,Project Management Essentials,Cloud,Elective,Intermediate,17.13,Certificate of Completion,70.61,67.21,15.44,Moodle,2028-01-02,2028-01-02
6a52d86ad935,User Experience Design,Data Science,Core,Intermediate,8.87,Certificate of Completion,27.55,82.54,1.82,Chamilo,2025-10-09,2025-10-09
9f6d5a72fee2,Statistics for Research,Computer Science,Core,Advanced,11.59,Badge,35.5,90.05,4.15,Moodle,2023-05-19,2023-05-19
e0bf12b2b983,Cloud Computing Fundamentals,Business,Seminar,Intermediate,17.17,Certificate of Completion,81.21,87.53,11.03,Canvas,2023-03-17,2023-03-17
8ddda2baea9a,Instructional Design Principles,Computer Science,Core,Beginner,5.53,None,69.96,54.53,2.74,Canvas,2023-01-23,2023-01-23
6103858b2a58,Web Development Bootcamp,Data Science,Elective,Advanced,15.17,Professional Certificate,62.86,93.82,10.73,Canvas,2024-04-08,2024-04-08
416f3dac22ef,Educational Psychology,Design,Elective,Beginner,2.51,Certificate of Completion,23.0,63.39,0.51,Moodle,2023-02-23,2023-02-23
7cd0b9c3d24f,Introduction to Data Science,Security,Certification,Beginner,4.41,Certificate of Completion,28.42,85.58,0.94,Canvas,2023-08-29,2023-08-29
ce23f3353276,Pedagogy in Digital Learning,Business,Seminar,Beginner,6.23,Professional Certificate,22.41,96.67,1.5,Brightspace,2024-04-01,2024-04-01
0604a4ff8f77,Web Development Bootcamp,Computer Science,Core,Advanced,13.34,None,87.78,69.81,10.42,Blackboard,2024-03-27,2024-03-27
1234714674d7,Cloud Computing Fundamentals,Design,Workshop,Beginner,3.3,None,81.04,81.87,2.61,Totara,2023-12-10,2023-12-10
85e13a017b1f,Cybersecurity Basics,Data Science,Elective,Advanced,6.02,None,30.27,72.59,1.44,Totara,2025-09-02,2025-09-02
673775314daf,Educational Psychology,Design,Seminar,Intermediate,15.12,Badge,51.33,100.0,6.45,Canvas,2024-06-22,2024-06-22
5d0e2d2bdf34,Cloud Computing Fundamentals,Statistics,Core,Intermediate,7.35,Certificate of Completion,28.35,100.0,2.0,Canvas,2023-09-13,2023-09-13
1de2fd706b0d,Cloud Computing Fundamentals,Data Science,Certification,Intermediate,3.01,Certificate of Completion,6.03,,0.19,Moodle,2023-05-10,2023-05-10
44f49aa3e41c,Pedagogy in Digital Learning,Data Science,Elective,Intermediate,6.01,Badge,22.41,29.7,0.96,Canvas,2024-06-29,2024-06-29
56695c79a5a0,Educational Psychology,Business,Workshop,Intermediate,5.53,None,89.76,58.07,4.94,Moodle,2023-01-24,2023-01-24
f316055f25b2,Cloud Computing Fundamentals,Data Science,Elective,Advanced,1.96,Certificate of Completion,33.01,80.45,0.57,Open edX,2025-09-09,2025-09-09
e6559398e978,User Experience Design,Design,Core,Advanced,6.23,Certificate of Completion,55.96,55.31,3.85,Canvas,2024-04-01,2024-04-01
1c7ca86e6a17,Cloud Computing Fundamentals,Data Science,Workshop,Beginner,19.2,None,23.45,100.0,4.8,Moodle,2023-10-08,2023-10-08
e742fcd4f41e,Project Management Essentials,Business,Elective,Intermediate,5.55,None,68.28,74.18,3.06,Canvas,2023-07-01,2023-07-01
944bd36f018c,Introduction to Data Science,Business,Seminar,Beginner,5.94,Certificate of Completion,87.37,86.11,4.8,Moodle,2023-03-31,2023-03-31
14682169b738,Database Design,Statistics,Core,Intermediate,11.48,Certificate of Completion,64.93,73.04,6.33,Moodle,2023-03-02,2023-03-02
7f02be7258f4,Cloud Computing Fundamentals,Data Science,Elective,Beginner,4.47,Certificate of Completion,74.91,59.58,2.43,Moodle,2024-07-27,2024-07-27
b53e90f478e4,Cybersecurity Basics,Education,Workshop,Intermediate,9.2,None,56.41,70.8,6.0,Sakai,2024-08-24,2024-08-24
a9c47512897c,Statistics for Research,Business,Certification,Beginner,6.83,Certificate of Completion,27.56,47.8,1.61,Moodle,2023-01-22,2023-01-22
b068634552ca,Pedagogy in Digital Learning,Security,Core,Beginner,3.19,None,67.68,43.56,2.74,Brightspace,2025-09-12,2025-09-12
e4298b7d4792,Instructional Design Principles,Education,Core,Advanced,7.52,Professional Certificate,81.58,100.0,7.04,Totara,2024-05-01,2024-05-01
87259bce8e64,Project Management Essentials,Computer Science,Core,Advanced,16.7,Certificate of Completion,74.51,100.0,15.82,Canvas,2025-04-14,2025-04-14
19348974415a,Introduction to Data Science,Data Science,Core,Beginner,21.14,None,86.95,81.14,20.1,Blackboard,2023-02-12,2023-02-12
677a814be38c,Instructional Design Principles,Business,Core,Advanced,8.28,Certificate of Completion,58.02,58.41,4.28,Blackboard,2023-01-15,2023-01-15
c6652e69c7cc,Introduction to Data Science,Statistics,Elective,Advanced,10.76,Certificate of Completion,41.41,94.19,4.89,Brightspace,2025-12-28,2025-12-28
0f7020287790,Instructional Design Principles,Data Science,Core,Advanced,9.47,Certificate of Completion,40.69,100.0,2.91,Chamilo,2024-06-06,2024-06-06
543e834b16ad,Statistics for Research,Computer Science,Core,Advanced,7.04,Certificate of Completion,58.3,79.93,4.45,Sakai,2025-02-11,2025-02-11
ab5841c4aead,Advanced Python Programming,Business,Core,Beginner,4.24,Professional Certificate,77.39,72.63,3.01,Chamilo,2024-05-23,2024-05-23
48e1d457e7b4,Introduction to Data Science,Statistics,Core,Intermediate,11.63,None,86.55,79.63,8.95,Moodle,2023-06-29,2023-06-29
1ca45df4320b,Statistics for Research,Education,Seminar,Beginner,18.58,Certificate of Completion,95.61,78.61,17.41,Blackboard,2023-03-16,2023-03-16
6bcb2648baea,Cloud Computing Fundamentals,Statistics,Elective,Beginner,4.55,Badge,45.99,60.96,1.75,Brightspace,2023-08-09,2023-08-09
194a906b4031,Advanced Python Programming,Education,Core,Beginner,9.64,Certificate of Completion,48.94,66.27,3.63,Sakai,2023-08-15,2023-08-15
7f07e4fe5fc7,Instructional Design Principles,Education,Elective,Beginner,6.69,Professional Certificate,29.45,47.23,2.15,Chamilo,2023-10-24,2023-10-24
78a3e91f62f3,Pedagogy in Digital Learning,Business,Core,Beginner,6.15,Certificate of Completion,16.76,72.32,0.91,Sakai,2023-01-21,2023-01-21
2d619b6b05c4,Educational Psychology,Data Science,Core,Beginner,12.17,None,62.42,100.0,6.15,Canvas,2023-11-24,2023-11-24
4705fee8d307,Advanced Python Programming,Computer Science,Certification,Expert,4.88,Badge,80.55,80.1,4.73,Brightspace,2023-02-13,2023-02-13
00248350c240,Cybersecurity Basics,Cloud,Core,Beginner,5.28,None,85.04,65.9,5.23,Moodle,2023-01-26,2023-01-26
eead43208f01,Advanced Python Programming,Cloud,Elective,Advanced,3.46,Certificate of Completion,71.2,69.04,2.84,Brightspace,2023-05-21,2023-05-21
b2f67620e194,Machine Learning Fundamentals,Cloud,Elective,Intermediate,18.46,Diploma,86.99,62.89,16.24,Canvas,2027-07-08,2027-07-08
c025dd12e3f2,Instructional Design Principles,Cloud,Core,Beginner,3.61,None,44.04,84.38,1.88,Open edX,2025-06-25,2025-06-25
d5347b27007f,Statistics for Research,Business,Core,Intermediate,5.29,None,73.48,84.92,4.18,Sakai,2024-05-07,2024-05-07
de3a21adadfa,Introduction to Data Science,Education,Core,Intermediate,7.71,Badge,58.41,98.04,4.79,Open edX,2023-11-24,2023-11-24
836bb2666e34,User Experience Design,Security,Core,Advanced,6.62,None,29.28,67.11,1.91,Chamilo,2024-07-17,2024-07-17
304b652bd044,Machine Learning Fundamentals,Cloud,Elective,Advanced,9.09,Badge,52.02,100.0,4.0,Open edX,2023-01-24,2023-01-24
ba34902049ec,Pedagogy in Digital Learning,Business,Elective,Advanced,7.71,Certificate of Completion,42.31,95.97,2.54,Blackboard,2023-07-17,2023-07-17
dd7fec29de06,Introduction to Data Science,Computer Science,Certification,Intermediate,2.84,None,69.65,55.27,1.61,Canvas,2023-11-15,2023-11-15
1d4c47c54399,Machine Learning Fundamentals,Data Science,Certification,Intermediate,3.7,Professional Certificate,69.91,56.85,1.83,Chamilo,2023-12-03,2023-12-03
7b438ef3e0dc,User Experience Design,Data Science,Certification,Beginner,5.31,Certificate of Completion,61.15,70.58,4.2,Brightspace,2025-10-11,2025-10-11
42ad02f983da,Introduction to Data Science,Cloud,Core,Beginner,7.42,Badge,55.4,68.86,4.91,Chamilo,2023-07-08,2023-07-08
74102c644174,Project Management Essentials,Statistics,Elective,Beginner,8.15,Certificate of Completion,67.91,63.03,6.33,Open edX,2023-07-09,2023-07-09
b97988bb4e36,Cloud Computing Fundamentals,Computer Science,Core,Advanced,8.59,Certificate of Completion,61.44,70.47,6.11,Blackboard,2023-07-30,2023-07-30
c9342959da10,Educational Psychology,Cloud,Core,Advanced,4.93,Professional Certificate,66.61,53.11,2.9,Open edX,2023-01-19,2023-01-19
0fe9addfd4e2,Machine Learning Fundamentals,Computer Science,Workshop,Beginner,8.94,Badge,71.88,75.39,6.24,Brightspace,2023-08-18,2023-08-18
